,Virus,MHC,Protein,# of high binding,# of low binding,sum_score high,sum_score low,high normed on protein,low normed on protein
0,Dengue_virus,DRB1_1402,P17763|POLG_DEN1W,130,807,59.379999999999995,1880.33,0.4012433272518413,0.5986405603311048
1,Dengue_virus,DRB1_1406,P17763|POLG_DEN1W,160,845,77.03,2116.15,0.5205081424420569,0.6737185609678448
2,Dengue_virus,DRB1_1405,P17763|POLG_DEN1W,93,728,49.55000000000002,1615.7300000000002,0.3348199202648829,0.5143998726520218
3,Dengue_virus,DRB1_1602,P17763|POLG_DEN1W,126,733,41.74000000000002,1796.9299999999998,0.2820460841948782,0.5720885068449538
4,Dengue_virus,DRB1_1201,P17763|POLG_DEN1W,120,719,53.41,1743.56,0.36090276370025,0.5550971028334926
5,Dengue_virus,DRB1_0411,P17763|POLG_DEN1W,65,729,18.57999999999999,1599.52,0.12554902358267445,0.5092390958293538
6,Dengue_virus,DRB1_0405,P17763|POLG_DEN1W,66,764,25.46,1598.6999999999998,0.17203865126022028,0.5089780324737345
7,Dengue_virus,DRB1_0406,P17763|POLG_DEN1W,181,830,88.78999999999999,2089.95,0.599972971146699,0.6653772683858644
8,Dengue_virus,HLA-DQA10301-DQB10401,P17763|POLG_DEN1W,147,849,70.82000000000001,2076.5099999999998,0.47854584769241165,0.6610983763132761
9,Dengue_virus,HLA-DQA10303-DQB10401,P17763|POLG_DEN1W,147,849,70.82000000000001,2076.5099999999998,0.47854584769241165,0.6610983763132761
10,Dengue_virus,DRB1_0101,P17763|POLG_DEN1W,119,715,56.12,1651.1899999999998,0.3792148118116089,0.5256892709328239
11,Dengue_virus,DRB1_0102,P17763|POLG_DEN1W,141,800,64.88999999999999,1934.63,0.4384755726738292,0.6159280483922319
12,Dengue_virus,DRB1_0301,P17763|POLG_DEN1W,161,830,92.64,2004.8900000000003,0.6259882424488141,0.6382967207895577
13,Dengue_virus,DRB1_0302,P17763|POLG_DEN1W,96,728,31.480000000000004,1731.26,0.21271707547807286,0.5511811524992042
14,Dengue_virus,DRB1_0401,P17763|POLG_DEN1W,192,916,91.10999999999999,2314.78,0.6156497060612203,0.736956383317415
15,Dengue_virus,DRB1_0402,P17763|POLG_DEN1W,202,882,101.0,2407.16,0.6824785458476924,0.7663673989175422
16,Dengue_virus,DRB1_0403,P17763|POLG_DEN1W,181,833,88.78999999999999,2089.95,0.599972971146699,0.6653772683858644
17,Dengue_virus,DRB1_0404,P17763|POLG_DEN1W,240,804,131.31,2180.75,0.8872896817352524,0.694285259471506
18,Dengue_virus,DRB1_0407,P17763|POLG_DEN1W,164,905,59.53,2245.67,0.402256909250625,0.7149538363578479
19,Dengue_virus,DRB1_0701,P17763|POLG_DEN1W,159,934,68.02000000000001,2206.9399999999996,0.4596256503817826,0.7026233683540274
20,Dengue_virus,DRB1_0802,P17763|POLG_DEN1W,252,976,132.32,2584.38,0.8941144671937292,0.8227889207258836
21,Dengue_virus,DRB1_0804,P17763|POLG_DEN1W,190,878,121.57,2167.22,0.821474423947564,0.6899777141037886
22,Dengue_virus,DRB1_1001,P17763|POLG_DEN1W,135,758,61.24000000000001,1925.98,0.4138117440367593,0.6131741483603949
23,Dengue_virus,DRB1_1101,P17763|POLG_DEN1W,286,1215,147.99,3140.9999999999995,1.0,1.0
24,Dengue_virus,DRB1_1102,P17763|POLG_DEN1W,180,947,90.29000000000002,2288.58,0.6101087911345362,0.7286150907354346
25,Dengue_virus,DRB1_1104,P17763|POLG_DEN1W,219,1068,130.82999999999998,2765.08,0.8840462193391444,0.8803183699458772
26,Dengue_virus,DRB1_1202,P17763|POLG_DEN1W,115,765,49.489999999999995,1812.9599999999996,0.3344144874653692,0.5771919770773638
27,Dengue_virus,DRB1_1301,P17763|POLG_DEN1W,180,947,90.29000000000002,2288.58,0.6101087911345362,0.7286150907354346
28,Dengue_virus,DRB1_1302,P17763|POLG_DEN1W,146,965,58.260000000000005,2280.38,0.3936752483275897,0.7260044571792424
29,Dengue_virus,DRB1_1401,P17763|POLG_DEN1W,100,709,40.94,1725.17,0.27664031353469826,0.5492422795288125
30,Dengue_virus,DRB1_1404,P17763|POLG_DEN1W,109,711,40.94,1735.4,0.27664031353469826,0.5524992040751354
31,Dengue_virus,DRB1_1501,P17763|POLG_DEN1W,184,829,103.69000000000001,2127.41,0.7006554496925468,0.6773034065584209
32,Dengue_virus,DRB1_1502,P17763|POLG_DEN1W,118,736,67.25999999999999,1694.54,0.4544901682546117,0.5394906080865967
33,Dengue_virus,DRB1_1503,P17763|POLG_DEN1W,200,718,120.85,1960.7199999999998,0.8166092303534022,0.6242343202801656
34,Dengue_virus,DRB1_1601,P17763|POLG_DEN1W,126,792,44.83000000000003,1948.8,0.30292587336982246,0.6204393505253105
35,Dengue_virus,HLA-DPA10103-DPB10101,P17763|POLG_DEN1W,148,773,83.09,1830.3700000000003,0.5614568551929184,0.5827347978350845
36,Dengue_virus,HLA-DPA10201-DPB10101,P17763|POLG_DEN1W,169,793,79.79999999999998,2013.2099999999998,0.5392256233529291,0.6409455587392551
37,Dengue_virus,HLA-DPA10202-DPB10101,P17763|POLG_DEN1W,167,754,90.93,1976.3700000000001,0.61443340766268,0.6292168099331424
38,Dengue_virus,HLA-DPA10301-DPB10101,P17763|POLG_DEN1W,160,699,86.59,1852.59,0.5851071018312048,0.5898089780324738
39,Dengue_virus,HLA-DPA10401-DPB10101,P17763|POLG_DEN1W,160,784,83.89,1904.73,0.5668626258530981,0.6064087870105063
40,Dengue_virus,HLA-DPA10103-DPB10201,P17763|POLG_DEN1W,156,1019,75.08000000000001,2464.41,0.5073315764578689,0.7845940783190067
41,Dengue_virus,HLA-DPA10201-DPB10201,P17763|POLG_DEN1W,144,824,72.56,1988.46,0.4903033988783026,0.6330659025787967
42,Dengue_virus,HLA-DPA10202-DPB10201,P17763|POLG_DEN1W,115,683,56.31999999999999,1569.83,0.38056625447665376,0.49978669213626237
43,Dengue_virus,HLA-DPA10301-DPB10201,P17763|POLG_DEN1W,118,812,51.7,1883.4300000000003,0.3493479289141158,0.5996275071633239
44,Dengue_virus,HLA-DPA10401-DPB10201,P17763|POLG_DEN1W,149,979,71.53,2372.6,0.48334346915332116,0.7553645335880294
45,Dengue_virus,HLA-DPA10103-DPB10301,P17763|POLG_DEN1W,230,843,132.02999999999997,2286.89,0.892154875329414,0.7280770455269023
