,Virus,MHC,Protein,# of high binding,# of low binding,sum_score high,sum_score low,high normed on protein,low normed on protein
0,Human_rhinovirus_A,DRB1_1402,P07210|POLG_HRV8A,83,508,38.510000000000005,1137.26,0.2007402001668057,0.3893312701553545
1,Human_rhinovirus_A,DRB1_1406,P07210|POLG_HRV8A,48,487,15.969999999999999,1021.71,0.0832464553794829,0.3497737122825275
2,Human_rhinovirus_A,DRB1_1405,P07210|POLG_HRV8A,61,477,31.810000000000002,995.3499999999999,0.16581526271893246,0.3407495909019328
3,Human_rhinovirus_A,DRB1_1602,P07210|POLG_HRV8A,78,604,35.81,1345.01,0.18666597164303586,0.4604527123715363
4,Human_rhinovirus_A,DRB1_1201,P07210|POLG_HRV8A,94,520,54.4,1244.9699999999998,0.2835696413678065,0.42620487083455993
5,Human_rhinovirus_A,DRB1_0411,P07210|POLG_HRV8A,243,940,138.05,2532.2299999999996,0.7196100917431193,0.8668873628066521
6,Human_rhinovirus_A,DRB1_0405,P07210|POLG_HRV8A,214,804,125.64000000000001,2116.31,0.6549207673060885,0.7245006949532018
7,Human_rhinovirus_A,DRB1_0406,P07210|POLG_HRV8A,340,1019,191.84,2921.0600000000004,1.0,1.0
8,Human_rhinovirus_A,HLA-DQA10301-DQB10401,P07210|POLG_HRV8A,116,536,61.980000000000004,1373.0,0.3230817347789825,0.47003485036253956
9,Human_rhinovirus_A,HLA-DQA10303-DQB10401,P07210|POLG_HRV8A,116,536,61.980000000000004,1373.0,0.3230817347789825,0.47003485036253956
10,Human_rhinovirus_A,DRB1_0101,P07210|POLG_HRV8A,66,455,27.32,1030.43,0.14241034195162636,0.3527589299774739
11,Human_rhinovirus_A,DRB1_0102,P07210|POLG_HRV8A,109,446,60.11999999999999,1182.9499999999998,0.3133861551292743,0.40497285232073277
12,Human_rhinovirus_A,DRB1_0301,P07210|POLG_HRV8A,39,377,11.870000000000001,790.49,0.0618744787322769,0.27061751555942015
13,Human_rhinovirus_A,DRB1_0302,P07210|POLG_HRV8A,68,543,42.629999999999995,1244.8400000000001,0.22221643035863217,0.42616036644231886
14,Human_rhinovirus_A,DRB1_0401,P07210|POLG_HRV8A,142,854,62.0,2095.3599999999997,0.323185988323603,0.7173286409727974
15,Human_rhinovirus_A,DRB1_0402,P07210|POLG_HRV8A,178,855,84.13,2253.2299999999996,0.43854253544620514,0.7713740902275199
16,Human_rhinovirus_A,DRB1_0403,P07210|POLG_HRV8A,340,1020,191.84,2921.0600000000004,1.0,1.0
17,Human_rhinovirus_A,DRB1_0404,P07210|POLG_HRV8A,281,978,155.28,2770.26,0.8094245204336947,0.9483749050002396
